word,association_score,lr_semantic,left_freq,right_freq,total_freq,lr_self_mean_left,lr_self_mean_right,lr_self_mean_weighted,lr_self_mean,eng_word_transl
extrem,0.6337200697502193,right,4,19,23,5,4.555555555555555,4.632850241545894,4.632850241545894,extreme
antidemokratisch,0.6347396475881173,right,2,9,11,7,4.333333333333333,4.818181818181818,4.818181818181818,anti-democratic
fremde,0.6456889394517029,right,1,5,6,8,4.4,5,5,foreign
alte,0.6465283508095154,right,1,5,6,5,5,5,5,old
engstirnigkeit,0.6497631384312167,right,1,5,6,8,4.8,5.333333333333333,5.333333333333333,narrow-mindedness
wirtschaftl,0.6498223441946754,right,1,5,6,8,7.6,7.666666666666667,7.666666666666667,economic
befürwortung,0.6506859175883658,right,1,5,6,2,4.4,4,4,advocacy
andersdenkenden,0.6570704284245855,right,1,5,6,1.5,4,3.5833333333333335,3.5833333333333335,dissidents
nationalsozialismus,0.6580129818387003,right,1,5,6,10,4.2,5.166666666666667,5.166666666666667,National Socialism
wertekonservativ,0.6583129304051558,right,1,5,6,1,6.8,5.833333333333333,5.833333333333333,conservative values
elitär,0.6588910056509424,right,1,5,6,NA,3.2,NA,3.2,elitist
gewalttätig,0.6644792223701292,right,1,5,6,9,3.6,4.5,4.5,violent
antisemitisch,0.6666841690292173,right,1,5,6,7,4.6,5,5,anti-Semitic
strukturen,0.6672115230508713,right,2,11,13,8,4.2727272727272725,4.846153846153846,4.846153846153846,structures
rechtsstaatlichkeit,0.6683814804200889,right,2,11,13,4.5,8.11111111111111,7.555555555555555,7.555555555555555,rule of law
europafeindlich,0.6685561125207093,right,1,5,6,5,5.5,5.416666666666667,5.416666666666667,anti-European
markt,0.6734189143283533,right,3,17,20,3.6666666666666665,3.625,3.63125,3.63125,market
homophobie,0.6816375455518111,right,2,11,13,1.5,3.1818181818181817,2.923076923076923,2.923076923076923,homophobia
norm,0.6889073359472042,right,1,6,7,3,3.5,3.4285714285714284,3.4285714285714284,standard
nation,0.6902333227345488,right,3,18,21,8,5.611111111111111,5.9523809523809526,5.9523809523809526,nation
gilt,0.6911066077455655,right,1,6,7,7,4.5,4.857142857142857,4.857142857142857,applies
traditionellen,0.6957968508843884,right,1,6,7,8,4.5,5,5,traditional
individualistisch,0.7006600895197996,right,1,6,7,7,3.6666666666666665,4.142857142857143,4.142857142857143,individualistic
deutsch,0.7034780966485363,right,1,6,7,7,4.6,4.942857142857142,4.942857142857142,German
status,0.7144506457411344,right,4,26,30,4.5,4.076923076923077,4.133333333333334,4.133333333333334,status
lobbyismus,0.7193792330304819,right,2,13,15,7.5,3.5384615384615383,4.066666666666666,4.066666666666666,lobbying
familie,0.7202997896463537,right,5,34,39,6.8,7.696969696969697,7.581973581973582,7.581973581973582,family
ausländer,0.7253766378165369,right,3,20,23,3.3333333333333335,4.526315789473684,4.37070938215103,4.37070938215103,foreigner
autorität,0.7269505659079348,right,1,7,8,6,3.7142857142857144,4,4,authority
sozialabbau,0.7276376920856257,right,1,7,8,4,1.7142857142857142,2,2,social cuts
positionen,0.7277261497085008,right,1,7,8,5,5.142857142857143,5.125,5.125,positions
spaltung,0.7279475277805639,right,2,14,16,8,3.0714285714285716,3.6875,3.6875,cleavage
traditionen,0.7301637656573868,right,4,28,32,8.75,5.464285714285714,5.875,5.875,traditions
vertreten,0.7318549326576855,right,1,7,8,2,6.142857142857143,5.625,5.625,represent
abgrenzung,0.7376334128311116,right,3,22,25,2.6666666666666665,3.636363636363636,3.5199999999999996,3.5199999999999996,demarcation
autoritäre,0.737915215884134,right,1,7,8,9,2,2.875,2.875,authoritarian
nazis,0.7393789789293298,right,1,7,8,5,4.166666666666667,4.270833333333334,4.270833333333334,Nazis
schwacher,0.7393973490970434,right,1,7,8,8,4,4.5,4.5,weak
rechtsextremismus,0.7448528793819175,right,1,7,8,4,5.714285714285714,5.5,5.5,right-wing extremism
strukturkonservativ,0.7521052928870213,right,1,7,8,5,3.7142857142857144,3.875,3.875,structurally conservative
fördern,0.7524074515939662,right,1,8,9,4,4.714285714285714,4.634920634920635,4.634920634920635,support financially
bestimmter,0.7539884560917027,right,1,8,9,2,3.125,3,3,certain
überbetonung,0.7564408149777346,right,1,8,9,7,6.5,6.555555555555555,6.555555555555555,overemphasis
leider,0.7621343968945393,right,1,8,9,3,6.5,6.111111111111111,6.111111111111111,unfortunately
hass,0.7732100319391012,right,4,33,37,8,3,3.5405405405405403,3.5405405405405403,hate
intoleranz,0.7745010234884337,right,5,43,48,8,4.255813953488372,4.645833333333333,4.645833333333333,intolerance
ausländern,0.7829442294871555,right,1,9,10,3,4.111111111111111,4,4,foreigners
eigennutz,0.784035557858262,right,1,9,10,4,3.4444444444444446,3.5,3.5,self-interest
tradition,0.7883907619000732,right,3,29,32,8,5.678571428571429,5.896205357142858,5.896205357142858,tradition
antieuropäisch,0.7926808279013362,right,1,9,10,6,5.5,5.55,5.55,anti-European
deutsche,0.7958166442500361,right,1,10,11,8,5.3,5.545454545454546,5.545454545454546,German
autoritär,0.8034253985880302,right,3,29,32,6.333333333333333,3.8620689655172415,4.09375,4.09375,authoritarian
ordnung,0.80412611543397,right,2,21,23,8.5,7.142857142857143,7.260869565217392,7.260869565217392,order
fremden,0.8097813206069804,right,1,11,12,8,3.727272727272727,4.083333333333333,4.083333333333333,strangers
populismus,0.8099434202291462,right,2,20,22,6,4.684210526315789,4.803827751196172,4.803827751196172,populism
engstirnig,0.8104079982603972,right,1,10,11,7,3.7777777777777777,4.070707070707071,4.070707070707071,narrow-minded
kulturen,0.8120287994696599,right,1,11,12,6,4,4.166666666666667,4.166666666666667,cultures
wertkonservativ,0.8168250371642879,right,1,10,11,4,5.4,5.2727272727272725,5.2727272727272725,conservative values
familienbild,0.8248231247505421,right,1,12,13,9,4.25,4.615384615384615,4.615384615384615,family picture
wirtschaftsinteressen,0.8255767111528269,right,1,12,13,4,3,3.076923076923077,3.076923076923077,economic interests
quo,0.8266887845826085,right,2,23,25,4,3.739130434782609,3.76,3.76,quo
stärkeren,0.8372327002173708,right,1,13,14,4,2.9166666666666665,2.994047619047619,2.994047619047619,stronger
gedankengut,0.8412790514267203,right,1,13,14,4,5.615384615384615,5.5,5.5,ideas
wirtschaftsfreundlich,0.8435138934861319,right,1,13,14,5,4.076923076923077,4.142857142857143,4.142857142857143,business-friendly
hetze,0.8462025488925293,right,1,13,14,8,3.5384615384615383,3.857142857142857,3.857142857142857,agitation
egoistisch,0.8464037315623897,right,3,38,41,8,3.5555555555555554,3.880758807588076,3.880758807588076,egotistical
menschenverachtend,0.8510458377598187,right,1,13,14,7,3.8181818181818183,4.045454545454546,4.045454545454546,inhumane
ungerechtigkeit,0.8541845637500802,right,1,16,17,6,2.9375,3.1176470588235294,3.1176470588235294,injustice
nationale,0.85642432012187375,right,2,32,34,7.5,3.78125,4,4,national
populistisch,0.8806430461033549,right,1,16,17,8,4.5,4.705882352941177,4.705882352941177,populist
bewahrend,0.8869250597351872,right,1,20,21,4,4.2,4.190476190476191,4.190476190476191,preserving
bewahrung,0.8921852321734219,right,1,23,24,2,6,5.833333333333333,5.833333333333333,preservation
unsozial,0.9061907449443456,right,1,25,26,2,2.7916666666666665,2.7612179487179485,2.7612179487179485,antisocial
ausgrenzung,0.9072081706691764,right,4,103,107,5.75,3.0485436893203883,3.149532710280374,3.149532710280374,exclusion
angst,0.9097640646565216,right,1,27,28,8,3.730769230769231,3.883241758241758,3.883241758241758,fear
rassismus,0.9166015598822717,right,3,78,81,1.6666666666666667,2.7333333333333334,2.6938271604938273,2.6938271604938273,racism
faschismus,0.9262737286471698,right,1,30,31,2,2.8275862068965516,2.800889877641824,2.800889877641824,fascism
ausgrenzend,0.9318914006257992,right,1,35,36,3,2.878787878787879,2.8821548821548824,2.8821548821548824,exclusionary
konservative,0.939137193164582,right,1,43,44,6,5.162790697674419,5.181818181818182,5.181818181818182,conservative
fremdenfeindlichkeit,0.9450735105565036,right,1,47,48,1,4.1521739130434785,4.086503623188406,4.086503623188406,xenophobia
national,0.958972626574876,right,1,93,94,9,4.423913043478261,4.472594819611471,4.472594819611471,national
gewährleisten,0.9644237130666388,right,0,1,1,NA,8,NA,8,ensure
entlastung,0.9648737236719004,right,0,2,2,NA,4.5,NA,4.5,relief
wirtschaftsorientierung,0.9659056707683916,right,0,3,3,NA,4.333333333333333,NA,4.333333333333333,economic orientation
uordnung,0.966332981930746,right,0,1,1,NA,11,NA,11,order
wertschöpfung,0.966672713026008,right,0,1,1,NA,7,NA,7,value creation
einzelverantwortung,0.96676333528648,right,0,2,2,NA,9,NA,9,individual responsibility
umsetzung,0.9668344758085806,right,0,1,1,NA,9,NA,9,implementation
individalisierung,0.9669840113139172,right,0,1,1,NA,2,NA,2,individualization
gesetzgebung,0.966995946072559,right,0,1,1,NA,5,NA,5,legislation
hierarchie,0.9671990124806276,right,0,12,12,NA,2.3333333333333335,NA,2.3333333333333335,hierarchy
energieverantwortung,0.9673603072334496,right,0,1,1,NA,6,NA,6,energy responsibility
altersversorgung,0.9674056476155448,right,0,1,1,NA,10,NA,10,retirement provision
wirtschaftsorientierte,0.9675833819133588,right,0,1,1,NA,6,NA,6,business-oriented
industrie,0.967765562493804,right,0,1,1,NA,1,NA,1,industry
weltordnung,0.9677679026425572,right,0,1,1,NA,1,NA,1,world order
steuerliche,0.9677806564532628,right,0,2,2,NA,3,NA,3,tax
sozialkonzepte,0.9678053450226104,right,0,1,1,NA,3,NA,3,social concepts
organisierte,0.9679409566428646,right,0,1,1,NA,5,NA,5,organized
wertebindung,0.9679481526002812,right,0,1,1,NA,8,NA,8,value commitment
westbindung,0.967953417934976,right,0,1,1,NA,8,NA,8,western ties
arbeitsplätzewirtschaft,0.9680494810412994,right,0,1,1,NA,8,NA,8,jobs economy
vereifachung,0.9680571450284664,right,0,1,1,NA,6,NA,6,simplification
arbeitsleistung,0.968090960177952,right,0,1,1,NA,8,NA,8,work performance
familienförderung,0.968133258366668,right,0,1,1,NA,8,NA,8,family support
profitmaximierung,0.968150399956286,right,0,2,2,NA,2,NA,2,profit maximization
unbegrenze,0.968174561992164,right,0,1,1,NA,4,NA,4,unlimited
strukturbewahrung,0.9681956818346624,right,0,1,1,NA,8,NA,8,structural preservation
lebensgemeinschaften,0.9682135254689064,right,0,1,1,NA,10,NA,10,living communities
werteorientierung,0.9683173695698348,right,0,2,2,NA,7.5,NA,7.5,value orientation
finanzieren,0.9683565085577338,right,0,1,1,NA,8,NA,8,finance
werteordnung,0.9683605453143332,right,0,1,1,NA,9,NA,9,value system
gewährleistung,0.9683842393204606,right,0,1,1,NA,6,NA,6,warranty
etabliert,0.9684632778446036,right,0,1,1,NA,2,NA,2,established
strukturelle,0.9685116019163594,right,0,1,1,NA,2,NA,2,structural
konservativ,0.9686779237129818,right,4,297,301,6,4.851590106007067,4.866851367056807,4.866851367056807,conservative
einflusserhaltung,0.96887596307725,right,0,1,1,NA,2,NA,2,maintaining influence
selbstverantwortung,0.968908432641202,right,0,6,6,NA,7.5,NA,7.5,personal responsibility
privatisierung,0.9689347593146768,right,0,6,6,NA,2.5,NA,2.5,privatization
leistungsorierntierung,0.9689424818055627,right,0,1,1,NA,6,NA,6,performance orientation
begrenzte,0.9689586873356796,right,0,1,1,NA,8,NA,8,limited
gerechtigkeitangemessenheit,0.968971382642666,right,0,1,1,NA,8,NA,8,justice adequacy
wettbewerb,0.968985774557499,right,0,4,4,NA,4,NA,4,competition
fördert,0.9690223393817696,right,0,3,3,NA,3.3333333333333335,NA,3.3333333333333335,promotes
lebenskonzepte,0.9690986282311276,right,0,1,1,NA,3,NA,3,life concepts
leistungsfertigkeit,0.9691212691703156,right,0,1,1,NA,8,NA,8,performance skills
standard,0.9691215616889098,right,0,1,1,NA,4,NA,4,standard
marktkonformität,0.969128172609138,right,0,1,1,NA,4,NA,4,market conformity
notwendige,0.9691302202392972,right,0,1,1,NA,6,NA,6,necessary
marktorientierung,0.9691585360392122,right,0,1,1,NA,2,NA,2,market orientation
lebensbedingungen,0.9691742150358592,right,0,1,1,NA,9,NA,9,living conditions
marktsteuerung,0.969186910342846,right,0,1,1,NA,3,NA,3,market control
bestimmte,0.969304795336294,right,0,3,3,NA,2.6666666666666665,NA,2.6666666666666665,particular
erfüllt,0.9693861155054716,right,0,2,2,NA,3.5,NA,3.5,fulfilled
wertekontinuität,0.969387051564973,right,0,1,1,NA,8,NA,8,continuity of values
gesetz,0.9694109210822568,right,0,1,1,NA,11,NA,11,law
legitim,0.9694383593263892,right,0,1,1,NA,10,NA,10,legitimate
benötigen,0.9694508791222196,right,0,1,1,NA,9,NA,9,need
formung,0.969517924384002,right,0,1,1,NA,3,NA,3,shaping
staatsystems,0.9695220196443202,right,0,1,1,NA,8,NA,8,state system
ichorientierung,0.9695361190405588,right,0,1,1,NA,1,NA,1,ego orientation
grenzsicherung,0.969552500081832,right,0,1,1,NA,6,NA,6,border security
führerprinzip,0.9695592865132168,right,0,1,1,NA,6,NA,6,leadership principle
normale,0.9695871927870998,right,0,1,1,NA,5,NA,5,normal
kapituation,0.9696111793118212,right,0,1,1,NA,7,NA,7,capitulation
wirtschaftsförderung,0.9696127004085108,right,0,1,1,NA,3,NA,3,economic development
anreize,0.969639261096861,right,0,1,1,7,8,8,8,incentives
wettbewerbs,0.969642010771646,right,0,1,1,NA,6,NA,6,competition
marktgesellschaft,0.969645520994776,right,0,1,1,NA,3,NA,3,market society
autarkie,0.9697505936737998,right,0,1,1,NA,9,NA,9,autarky
bezahlung,0.9697576726237784,right,0,1,1,NA,8,NA,8,pay
rechtssicherheit,0.9697895571505424,right,0,1,1,NA,6,NA,6,legal certainty
staatslenkung,0.9697921313141712,right,0,1,1,NA,6,NA,6,state control
niedrige,0.9698088048740384,right,0,5,5,NA,5.2,NA,5.2,low
entscheidungsstrukturen,0.9698331424210728,right,0,1,1,NA,9,NA,9,decision-making structures
werteorientierheit,0.9698473588247492,right,0,1,1,NA,9,NA,9,value orientation
bildungskulturelle,0.9698577139829826,right,0,1,1,NA,3,NA,3,educational-cultural
objektivität,0.9699017672832636,right,0,1,1,NA,8,NA,8,objectivity
rückständigkeit,0.9699256368005474,right,0,2,2,NA,6,NA,6,backwardness
gemeinwesens,0.9699450600352,right,0,1,1,NA,4,NA,4,community
eigenständigkeit,0.9699724982793324,right,0,3,3,NA,5.666666666666667,NA,5.666666666666667,independence
ähnliche,0.969988060268542,right,0,1,1,NA,NA,NA,NA,similar
unternehmerfreundlichkeit,0.9699984154267752,right,0,1,1,NA,9,NA,9,business-friendliness
marktorientierte,0.9700159080387064,right,0,1,1,NA,3,NA,3,market-oriented
machtstrukturen,0.9700197107804304,right,0,1,1,NA,1,NA,1,power structures
sozialleistg,0.9700438143125896,right,0,1,1,NA,3,NA,3,social benefits
familienfreundlichkeit,0.9700463884762184,right,0,1,1,NA,9,NA,9,family-friendliness
zielorientierte,0.9700594933092368,right,0,1,1,NA,10,NA,10,goal-oriented
komplexen,0.9701336760247168,right,0,1,1,NA,2,NA,2,complex
gewinnmaximierung,0.9701530407556505,right,0,1,1,NA,3,NA,3,profit maximization
abwälzung,0.9701564339713428,right,0,1,1,NA,2,NA,2,passing on
sachliche,0.9701899566022338,right,0,1,1,NA,11,NA,11,factual
rechtlichen,0.9702117199856396,right,0,1,1,NA,6,NA,6,legal
stärke,0.970236467058706,right,0,2,2,NA,6.5,NA,6.5,strength
vertragsfreiheit,0.970246939224377,right,0,1,1,NA,7,NA,7,freedom of contract
heilung,0.9702536671520428,right,0,1,1,NA,3,NA,3,cure
priorisierung,0.9703050919208968,right,0,1,1,NA,2,NA,2,prioritization
emotionalisierung,0.9703053844394908,right,0,1,1,NA,5,NA,5,emotionalization
ungerecht,0.9703107082779048,right,0,6,6,NA,2.5,NA,2.5,unfair
leistungs,0.970367281374016,right,0,1,1,NA,7,NA,7,performance
führung,0.970382316829756,right,0,2,2,1,3,3,3,guide
völker,0.970408584999512,right,0,1,1,NA,2,NA,2,peoples
stellendvorteile,0.970416892527586,right,0,1,1,NA,2,NA,2,job advantages
normalität,0.9704339171097665,right,0,1,1,NA,NA,NA,NA,normality
marktkonforme,0.9704548029373896,right,0,2,2,NA,5.5,NA,5.5,market-compliant
bereicherung,0.9704593662274588,right,0,3,3,NA,2,NA,2,enrichment
einführung,0.9704698383931298,right,0,1,1,NA,3,NA,3,introduction
güterverteilung,0.9704994412748592,right,0,1,1,NA,3,NA,3,distribution of goods
gesellschaftsordnungen,0.9705505150214002,right,0,1,1,NA,6,NA,6,social orders
entsprechende,0.9705622157651668,right,0,1,1,NA,5,NA,5,corresponding
grund,0.9705749695758724,right,0,2,2,NA,2,NA,2,reason
erhebt,0.9705828675779148,right,0,1,1,NA,7,NA,7,raises
wirtschaftsnähe,0.9705923451803656,right,0,1,1,NA,2,NA,2,business proximity
einfachen,0.9705942172993682,right,0,2,2,NA,5.5,NA,5.5,simple
leistungsbereitschaft,0.970622650106721,right,0,3,3,NA,8,NA,8,willingness to perform
niedriglöhne,0.9706265698558828,right,0,1,1,NA,1,NA,1,low wages
schafft,0.970636339976928,right,0,4,4,NA,8.25,NA,8.25,creates
chancenexklusivität,0.9706542421148908,right,0,1,1,NA,3,NA,3,opportunity exclusivity
bürgerlichkeit,0.9706848980635592,right,0,3,3,NA,6.666666666666667,NA,6.666666666666667,bourgeoisie
gleichzeitigen,0.9706928545693204,right,0,1,1,NA,2,NA,2,simultaneous
sicherheitordnung,0.9707103471812512,right,0,1,1,NA,6,NA,6,security regulations
anzubieten,0.9707180696721373,right,0,1,1,NA,9,NA,9,to offer
wertesystem,0.9707290683712778,right,0,2,2,NA,6,NA,6,value system
einflüsse,0.9707938904917444,right,0,2,2,NA,4.5,NA,4.5,influences
individualisierung,0.9708009694417232,right,0,1,1,NA,3,NA,3,individualization
bürgerüberwachung,0.9708013789677552,right,0,1,1,NA,4,NA,4,citizen surveillance
innere,0.9708106225553308,right,0,12,12,NA,7.5,NA,7.5,inner
nutzung,0.970815419860275,right,0,2,2,NA,2.5,NA,2.5,use
wirtschaftshörigkeit,0.9708268865891662,right,0,1,1,NA,3,NA,3,economic dependence
wirtschaftskonservativität,0.9708306893308902,right,0,1,1,NA,2,NA,2,economic conservatism
kontinuität,0.9708333805019566,right,0,3,3,NA,5.333333333333333,NA,5.333333333333333,continuity
geschlossene,0.9708464853349752,right,0,1,1,NA,NA,NA,NA,closed
beeinflussen,0.9708478309205084,right,0,1,1,NA,2,NA,2,influence
vollzogene,0.9708621643316224,right,0,1,1,NA,7,NA,7,completed
finanz,0.9708645044803756,right,0,1,1,NA,2,NA,2,financial
eigenverantwortlichkeit,0.9708802419807416,right,0,10,10,NA,6.5,NA,6.5,personal responsibility
instandhaltung,0.9709065101504976,right,0,1,1,NA,7,NA,7,maintenance
rechtsordnung,0.970918269397983,right,0,1,1,NA,6,NA,6,legal system
leistungsgerecht,0.9709234177252404,right,0,1,1,NA,10,NA,10,performance-based
marktwirtschafliche,0.9709350014615692,right,0,1,1,NA,8,NA,8,market economy
kontrollieren,0.9709426069450172,right,0,1,1,NA,2,NA,2,control
steigende,0.9709820384515108,right,0,1,1,NA,8,NA,8,rising
wiederholung,0.9709843200965452,right,0,1,1,NA,2,NA,2,repetition
bevölkerungsentwicklung,0.9709919840837122,right,0,1,1,NA,8,NA,8,population development
rationale,0.971028782922858,right,0,2,2,NA,10,NA,10,rational
niedrigen,0.9710331707017704,right,0,1,1,NA,4,NA,4,low
abgabe,0.9710463925422268,right,0,1,1,NA,6,NA,6,delivery
regelungskraft,0.9710692674962904,right,0,1,1,NA,4,NA,4,regulatory force
hilft,0.9710891002569746,right,0,2,2,NA,7.5,NA,7.5,helps
vereinfachen,0.9711033751643698,right,0,1,1,NA,1,NA,1,simplify
verbunden,0.9711563210299134,right,0,4,4,NA,5.75,NA,5.75,tied together
erlauben,0.9711641020245182,right,0,1,1,NA,3,NA,3,allow
unterschied,0.9711685483071496,right,0,3,3,NA,5.666666666666667,NA,5.666666666666667,difference
ableiten,0.9711884395715528,right,0,1,1,NA,2,NA,2,derive
zementierung,0.9711999648041628,right,0,1,1,NA,6,NA,6,cementing
ungleichwertigkeit,0.9712097934289264,right,0,4,4,NA,2.25,NA,2.25,inequality
wirtschaftsordnung,0.971243901097006,right,0,1,1,NA,5,NA,5,economic order
marktmechanismen,0.971247820846168,right,0,1,1,NA,6,NA,6,market mechanisms
wahrheit,0.9712887734493508,right,0,2,2,NA,5.5,NA,5.5,truth
