...1,id_new,party_cand,lr_self,year,ost,left_desc,right_desc,left_words
933,934,GRUENE,3,2017,1,progressiv sozial weltoffen egalitär internationalistisch,konersativ reaktionär ab und ausgrenzend,progressiv
933,934,GRUENE,3,2017,1,progressiv sozial weltoffen egalitär internationalistisch,konersativ reaktionär ab und ausgrenzend,sozial
933,934,GRUENE,3,2017,1,progressiv sozial weltoffen egalitär internationalistisch,konersativ reaktionär ab und ausgrenzend,weltoffen
933,934,GRUENE,3,2017,1,progressiv sozial weltoffen egalitär internationalistisch,konersativ reaktionär ab und ausgrenzend,internationalistisch
935,936,DIE LINKE,2,2017,1,sozial solidarisch human demokratisch,unsolidarisch rassistisch,sozial
935,936,DIE LINKE,2,2017,1,sozial solidarisch human demokratisch,unsolidarisch rassistisch,solidarität
935,936,DIE LINKE,2,2017,1,sozial solidarisch human demokratisch,unsolidarisch rassistisch,demokratisch
936,937,DIE LINKE,2,2017,1,modern weltoffen solidarisch,rückwärtsgewandt fremdenfeindlich egoistisch,weltoffen
936,937,DIE LINKE,2,2017,1,modern weltoffen solidarisch,rückwärtsgewandt fremdenfeindlich egoistisch,solidarität
937,938,AfD,8,2017,1,ffnung dsozsicherungssysteme falle menschen,bewahrung dnationalen identitätkontrzuwanderung,mensch
942,943,DIE LINKE,2,2017,1,soziale gerechtigkeit frieden,gr soz untersch abschottung angst v veränder,sozial
942,943,DIE LINKE,2,2017,1,soziale gerechtigkeit frieden,gr soz untersch abschottung angst v veränder,gerechtigkeit
942,943,DIE LINKE,2,2017,1,soziale gerechtigkeit frieden,gr soz untersch abschottung angst v veränder,frieden
943,944,GRUENE,4,2017,1,solidarität gemeinwohlorientierung staatliche fürsorge,nationale abschottung wachstumsbetonung wirtschaftslobbyismus,solidarität
943,944,GRUENE,4,2017,1,solidarität gemeinwohlorientierung staatliche fürsorge,nationale abschottung wachstumsbetonung wirtschaftslobbyismus,staat
944,945,SPD,5,2017,1,umverteilung v wohlstand teilhabemöglichkeiten,konservativ mögl wenig veränderung leistungspr,umverteilung
944,945,SPD,5,2017,1,umverteilung v wohlstand teilhabemöglichkeiten,konservativ mögl wenig veränderung leistungspr,wohlstand
945,946,DIE LINKE,2,2017,1,soziale gerechtigkeit für alle menschen,rassistischer nationalismus,sozial
945,946,DIE LINKE,2,2017,1,soziale gerechtigkeit für alle menschen,rassistischer nationalismus,gerechtigkeit
945,946,DIE LINKE,2,2017,1,soziale gerechtigkeit für alle menschen,rassistischer nationalismus,mensch
946,947,FDP,7,2017,1,umverteilung kollektivismus kapitalismus und systemkritik utopie,nationalismus konservativismus im extrem atavismus,umverteilung
946,947,FDP,7,2017,1,umverteilung kollektivismus kapitalismus und systemkritik utopie,nationalismus konservativismus im extrem atavismus,kollektivismus
946,947,FDP,7,2017,1,umverteilung kollektivismus kapitalismus und systemkritik utopie,nationalismus konservativismus im extrem atavismus,kapitalismus
948,949,GRUENE,3,2017,1,minderheitenschutz soz absichgarbeitnrechte,nationalismus ausgrenzung wirtschaftsgläubigkeit,sozial
949,950,AfD,8,2017,1,kollektivismus umverteilung kulturrelativismus,individium eigentum identität strebsamkeit,kollektivismus
949,950,AfD,8,2017,1,kollektivismus umverteilung kulturrelativismus,individium eigentum identität strebsamkeit,umverteilung
950,951,CDU,8,2017,1,ergebnisgleichheit sozgleichheit multikulti,konservalismus tradition leichtkultur,multikulti
951,952,CDU,7,2017,1,gleichmachereimehr staatstaatliche bevormundung,nationalgefühl,bevormundung
953,954,FDP,6,2017,1,klassenkampf umverteilung,fremdenfeindlichkeit nationalismus,umverteilung
954,955,DIE LINKE,2,2017,1,umweltschutz sozsicherheit freiheitsrechte,nationalismus fremdenfeindlichkeit homophobie,umweltschutz
956,957,FDP,6,2017,1,mehr staat ideologie fokus a gesellsch themen,patriotismus mehr staat mehr überwachung,staat
956,957,FDP,6,2017,1,mehr staat ideologie fokus a gesellsch themen,patriotismus mehr staat mehr überwachung,ideologie
957,958,DIE LINKE,3,2017,1,sozialer ausgleich welloffen frieden,nationalismus rassismusrückwärtsgewalt politik,sozial
957,958,DIE LINKE,3,2017,1,sozialer ausgleich welloffen frieden,nationalismus rassismusrückwärtsgewalt politik,ausgleich
957,958,DIE LINKE,3,2017,1,sozialer ausgleich welloffen frieden,nationalismus rassismusrückwärtsgewalt politik,frieden
958,959,SPD,6,2017,1,änderungswille für sozial schwache,kritik an der demokratie konservativ,sozial
960,961,SPD,2,2017,1,zukunftsorientiert weltoffen fröhlich,konservativ,zukunftsorientiert
960,961,SPD,2,2017,1,zukunftsorientiert weltoffen fröhlich,konservativ,weltoffen
962,963,GRUENE,2,2017,0,soziale gerechtigkeit minderheitenschutz akzeptanz und toleranz aller menschen und deren lebensmodelle antinationalismus proeuropäisch proasyl feministisch,gewalt nationalismus rassendenke elitismus klassizismus segregation und abschiottung homophobie antifeminismus,sozial
962,963,GRUENE,2,2017,0,soziale gerechtigkeit minderheitenschutz akzeptanz und toleranz aller menschen und deren lebensmodelle antinationalismus proeuropäisch proasyl feministisch,gewalt nationalismus rassendenke elitismus klassizismus segregation und abschiottung homophobie antifeminismus,gerechtigkeit
962,963,GRUENE,2,2017,0,soziale gerechtigkeit minderheitenschutz akzeptanz und toleranz aller menschen und deren lebensmodelle antinationalismus proeuropäisch proasyl feministisch,gewalt nationalismus rassendenke elitismus klassizismus segregation und abschiottung homophobie antifeminismus,toleranz
962,963,GRUENE,2,2017,0,soziale gerechtigkeit minderheitenschutz akzeptanz und toleranz aller menschen und deren lebensmodelle antinationalismus proeuropäisch proasyl feministisch,gewalt nationalismus rassendenke elitismus klassizismus segregation und abschiottung homophobie antifeminismus,mensch
963,964,SPD,2,2017,0,offen tolerant sozial,konservativ wirtschaftsnah,offen
963,964,SPD,2,2017,0,offen tolerant sozial,konservativ wirtschaftsnah,tolerant
963,964,SPD,2,2017,0,offen tolerant sozial,konservativ wirtschaftsnah,sozial
964,965,SPD,4,2017,1,internationales soziales und gemeinschaftliches l,konservastives u nationales denken,sozial
965,966,CDU,6,2017,0,mehr staat,mehr staat,staat
966,967,GRUENE,3,2017,0,gerechtigkeit regelungen  gemeinwesen humanität,nationalistisch rassistisch konsevativ fremdenfei,gerechtigkeit
967,968,CDU,7,2017,1,unverteilung sozialismus wenig anerkennung,nationalismus rassistische trends ausgrenzung,sozialismus
968,969,SPD,3,2017,0,chancengleichheit gerechtigkeit internationalität,ausgrenzung abschottung,chancengleichheit
968,969,SPD,3,2017,0,chancengleichheit gerechtigkeit internationalität,ausgrenzung abschottung,gerechtigkeit
969,970,GRUENE,2,2017,0,weltoffenh soz gerechtigk autoritätsfreie polt,angstm populismus antieurop flüchtlingsfeindl,sozial
970,971,DIE LINKE,1,2017,0,soz gerecht sozialstaat friedl aussenpolitik,sozkälterecht dstärkerenkriegrüstungnational,sozial
970,971,DIE LINKE,1,2017,0,soz gerecht sozialstaat friedl aussenpolitik,sozkälterecht dstärkerenkriegrüstungnational,gerecht
970,971,DIE LINKE,1,2017,0,soz gerecht sozialstaat friedl aussenpolitik,sozkälterecht dstärkerenkriegrüstungnational,sozialstaat
971,972,CDU,9,2017,0,gleichheit umverteilung,freiheit sicherheit tradition,gleichheit
971,972,CDU,9,2017,0,gleichheit umverteilung,freiheit sicherheit tradition,umverteilung
972,973,DIE LINKE,2,2017,0,einsatz für die vielen nicht wenigen sozial  international weltoffen friedliebend,autorität rückwärtsgewandt konservativ auf nation bezogen,sozial
972,973,DIE LINKE,2,2017,0,einsatz für die vielen nicht wenigen sozial  international weltoffen friedliebend,autorität rückwärtsgewandt konservativ auf nation bezogen,international
972,973,DIE LINKE,2,2017,0,einsatz für die vielen nicht wenigen sozial  international weltoffen friedliebend,autorität rückwärtsgewandt konservativ auf nation bezogen,weltoffen
974,975,GRUENE,5,2017,0,gerechtigkeit,status quo,gerechtigkeit
976,977,FDP,6,2017,0,mehr staat wenig freiheit ausgrenz id gruppe,mehr staat wenig freiheit ausgrenz von dritten,staat
976,977,FDP,6,2017,0,mehr staat wenig freiheit ausgrenz id gruppe,mehr staat wenig freiheit ausgrenz von dritten,freiheit
977,978,SPD,3,2017,0,soziale gerechtigkeit menschenrechte internationale solidarität,ungleichheit der menschen nationalismus,sozial
977,978,SPD,3,2017,0,soziale gerechtigkeit menschenrechte internationale solidarität,ungleichheit der menschen nationalismus,gerechtigkeit
977,978,SPD,3,2017,0,soziale gerechtigkeit menschenrechte internationale solidarität,ungleichheit der menschen nationalismus,menschenrechte
977,978,SPD,3,2017,0,soziale gerechtigkeit menschenrechte internationale solidarität,ungleichheit der menschen nationalismus,international
977,978,SPD,3,2017,0,soziale gerechtigkeit menschenrechte internationale solidarität,ungleichheit der menschen nationalismus,solidarität
979,980,FDP,5,2017,1,kommunismus,nationalismus,kommunismus
980,981,SPD,3,2017,1,fortschrittlich stimme geben weltoffenheit,konservativ angebotsorientiert arbeitgeberfreundl,fortschrittlich
980,981,SPD,3,2017,1,fortschrittlich stimme geben weltoffenheit,konservativ angebotsorientiert arbeitgeberfreundl,weltoffenheit
981,982,SPD,4,2017,0,anstieg d bildung umf soz gerechtigkeit,abschaffung dtl konserv wertustaatsvorstellg,bildung
981,982,SPD,4,2017,0,anstieg d bildung umf soz gerechtigkeit,abschaffung dtl konserv wertustaatsvorstellg,sozial
981,982,SPD,4,2017,0,anstieg d bildung umf soz gerechtigkeit,abschaffung dtl konserv wertustaatsvorstellg,gerechtigkeit
982,983,AfD,7,2017,1,umverteilg quoten intoleranz multikulti,verantwortung bürgerlichkeit patriotismus,intoleranz
982,983,AfD,7,2017,1,umverteilg quoten intoleranz multikulti,verantwortung bürgerlichkeit patriotismus,multikulti
983,984,GRUENE,2,2017,1,gerechtigkeit für arme  sozial,mehr reichtum für reiche nationalistisch egoismus,gerechtigkeit
983,984,GRUENE,2,2017,1,gerechtigkeit für arme  sozial,mehr reichtum für reiche nationalistisch egoismus,sozial
986,987,SPD,2,2017,0,abbau v armut durch staatl maßnahmen,gruppenbezogene menschenfeindlichkeit,abbau
986,987,SPD,2,2017,0,abbau v armut durch staatl maßnahmen,gruppenbezogene menschenfeindlichkeit,armut
986,987,SPD,2,2017,0,abbau v armut durch staatl maßnahmen,gruppenbezogene menschenfeindlichkeit,staat
987,988,GRUENE,2,2017,1,sozial gerecht weltoffen tolerant unterstützend für minderheiten,konservativ bürgerlich wachstumsfixiert die förderung der gesellschaftlichen eliten im blick abschottend gegen fremdes recht und ordnung,sozial
987,988,GRUENE,2,2017,1,sozial gerecht weltoffen tolerant unterstützend für minderheiten,konservativ bürgerlich wachstumsfixiert die förderung der gesellschaftlichen eliten im blick abschottend gegen fremdes recht und ordnung,gerecht
987,988,GRUENE,2,2017,1,sozial gerecht weltoffen tolerant unterstützend für minderheiten,konservativ bürgerlich wachstumsfixiert die förderung der gesellschaftlichen eliten im blick abschottend gegen fremdes recht und ordnung,weltoffen
987,988,GRUENE,2,2017,1,sozial gerecht weltoffen tolerant unterstützend für minderheiten,konservativ bürgerlich wachstumsfixiert die förderung der gesellschaftlichen eliten im blick abschottend gegen fremdes recht und ordnung,tolerant
987,988,GRUENE,2,2017,1,sozial gerecht weltoffen tolerant unterstützend für minderheiten,konservativ bürgerlich wachstumsfixiert die förderung der gesellschaftlichen eliten im blick abschottend gegen fremdes recht und ordnung,minderheiten
988,989,SPD,3,2017,1,soziale gerechtigkeit durch eingreifen des staates,starker staat nur in sicherheitspolitischen fragen sonst dominanz des marktes,sozial
988,989,SPD,3,2017,1,soziale gerechtigkeit durch eingreifen des staates,starker staat nur in sicherheitspolitischen fragen sonst dominanz des marktes,gerechtigkeit
988,989,SPD,3,2017,1,soziale gerechtigkeit durch eingreifen des staates,starker staat nur in sicherheitspolitischen fragen sonst dominanz des marktes,staat
989,990,SPD,3,2017,1,starker staat  zukunftsfähige sicherungssysteme  fortschritt  emanzipation  solidarität europa,schwacher staat  ausgrenzend  national privat vor staat  europaskepsis,stark
989,990,SPD,3,2017,1,starker staat  zukunftsfähige sicherungssysteme  fortschritt  emanzipation  solidarität europa,schwacher staat  ausgrenzend  national privat vor staat  europaskepsis,staat
989,990,SPD,3,2017,1,starker staat  zukunftsfähige sicherungssysteme  fortschritt  emanzipation  solidarität europa,schwacher staat  ausgrenzend  national privat vor staat  europaskepsis,fortschritt
989,990,SPD,3,2017,1,starker staat  zukunftsfähige sicherungssysteme  fortschritt  emanzipation  solidarität europa,schwacher staat  ausgrenzend  national privat vor staat  europaskepsis,solidarität
989,990,SPD,3,2017,1,starker staat  zukunftsfähige sicherungssysteme  fortschritt  emanzipation  solidarität europa,schwacher staat  ausgrenzend  national privat vor staat  europaskepsis,europa
992,993,SPD,4,2017,1,für die gesellschaft und solidarität eintretend,für die eigenen bedürfnisse einstehen,gesellschaft
992,993,SPD,4,2017,1,für die gesellschaft und solidarität eintretend,für die eigenen bedürfnisse einstehen,solidarität
993,994,DIE LINKE,2,2017,1,soziale gerechtigkeit frieden direkdemokratie,rassismus ungleichheit   nationalismus,sozial
993,994,DIE LINKE,2,2017,1,soziale gerechtigkeit frieden direkdemokratie,rassismus ungleichheit   nationalismus,gerechtigkeit
993,994,DIE LINKE,2,2017,1,soziale gerechtigkeit frieden direkdemokratie,rassismus ungleichheit   nationalismus,frieden
994,995,GRUENE,3,2017,1,weltoffene flüchtlingspolitik chancengleichheit,obergrenze ausweitung überwachungsrechte,chancengleichheit
996,997,AfD,9,2017,1,zerstörung d werteordng ineffiz umverteilung,konserv lib werteordnung eigenverantwortung,zerstörung
996,997,AfD,9,2017,1,zerstörung d werteordng ineffiz umverteilung,konserv lib werteordnung eigenverantwortung,umverteilung
997,998,AfD,9,2017,1,link verstaubt ideologie behaftet demagogisch aggressiv,heimat nation tradition volksverbunden,ideologie
998,999,AfD,8,2017,1,staatsfeindlich ablehnung unserer gesellschaft genderismus pazifismus enteignung der arbeitenden bevölkerng exetremismus hauss auf deutschland,tradion ablehnung des politischen islam bevölkerungsentwicklung steigern entlastung der familine mit kindern writschaftsentwicklung verbessern infrastruktur verbessern,ablehnung
998,999,AfD,8,2017,1,staatsfeindlich ablehnung unserer gesellschaft genderismus pazifismus enteignung der arbeitenden bevölkerng exetremismus hauss auf deutschland,tradion ablehnung des politischen islam bevölkerungsentwicklung steigern entlastung der familine mit kindern writschaftsentwicklung verbessern infrastruktur verbessern,gesellschaft
998,999,AfD,8,2017,1,staatsfeindlich ablehnung unserer gesellschaft genderismus pazifismus enteignung der arbeitenden bevölkerng exetremismus hauss auf deutschland,tradion ablehnung des politischen islam bevölkerungsentwicklung steigern entlastung der familine mit kindern writschaftsentwicklung verbessern infrastruktur verbessern,enteignung
