...1,id_new,party_cand,lr_self,year,ost,left_desc,right_desc,right_words
1221,1222,AfD,9,2017,0,zerstörung weltfremdheit ideologie verfall aufgabe naivität,fortschritt verantwortung gestaltung erhaltung rechtsstaatlichkeit,verantwortung
1221,1222,AfD,9,2017,0,zerstörung weltfremdheit ideologie verfall aufgabe naivität,fortschritt verantwortung gestaltung erhaltung rechtsstaatlichkeit,rechtsstaatlichkeit
1222,1223,GRUENE,3,2017,0,gerechtigkeit solidarität freiheit,konservatismus nationalismus,konservatismus
1222,1223,GRUENE,3,2017,0,gerechtigkeit solidarität freiheit,konservatismus nationalismus,nationalismus
1224,1225,GRUENE,4,2017,0,für bürgerrechte freiheitdemokratie offen tolerant,abgrenzend menschenverachtend undemokratisch,menschenverachtend
1225,1226,GRUENE,4,2017,0,sozgerechtigkeit offene gesellschaft,freier markt ausländerfeindlich konservativ,markt
1225,1226,GRUENE,4,2017,0,sozgerechtigkeit offene gesellschaft,freier markt ausländerfeindlich konservativ,ausländerfeindlich
1225,1226,GRUENE,4,2017,0,sozgerechtigkeit offene gesellschaft,freier markt ausländerfeindlich konservativ,konservativ
1226,1227,CDU,9,2017,0,überholter begriff veralterte wertvorstellungen,wie links nur halt nationalsozialistisch,links
1227,1228,AfD,7,2017,0,beide begriffe vor dem hintergrund der komplexität,in politik untauglich,politik
1229,1230,SPD,3,2017,0,versucht die interessen möglichst vieler menschen vereinbar zu machen,stellt die interessen des einzelnen in den vordergrund,interessen
1229,1230,SPD,3,2017,0,versucht die interessen möglichst vieler menschen vereinbar zu machen,stellt die interessen des einzelnen in den vordergrund,einzelnen
1230,1231,SPD,3,2017,0,ausgleich,ausgrenzung,ausgrenzung
1232,1233,GRUENE,5,2017,0,gemeinschaft im sinn,recht des stärkeren und veränderungsunwille,recht
1232,1233,GRUENE,5,2017,0,gemeinschaft im sinn,recht des stärkeren und veränderungsunwille,stärkere
1233,1234,FDP,5,2017,0,umverteilung mit dem ziel einer materiell möglichst egalitären gesellschaft,schüren von ressentiments und pauschales urteilen über gesellschaftliche gruppen,gesellschaftliche
1233,1234,FDP,5,2017,0,umverteilung mit dem ziel einer materiell möglichst egalitären gesellschaft,schüren von ressentiments und pauschales urteilen über gesellschaftliche gruppen,gruppen
1235,1236,CDU,6,2017,0,progressiv,konservativ,konservativ
1236,1237,AfD,8,2017,0,staatliche kontrolle,eigenverantwortung,eigenverantwortung
1237,1238,SPD,3,2017,0,soziale gerechtigkeit solidarität internationale orientierung,egoistisch nationalistisch,egoistisch
1237,1238,SPD,3,2017,0,soziale gerechtigkeit solidarität internationale orientierung,egoistisch nationalistisch,nationalistisch
1238,1239,DIE LINKE,2,2017,0,gerechtigkeit solidaritätfrieden emazipazion,ungleichheit autoritätsglauben ausgrenzung wirtsch,ungleichheit
1238,1239,DIE LINKE,2,2017,0,gerechtigkeit solidaritätfrieden emazipazion,ungleichheit autoritätsglauben ausgrenzung wirtsch,ausgrenzung
1241,1242,SPD,3,2017,0,soziale gerechtigkeit demokratieerhalt chancengleichheit armutsbekämpfung weltoffenheit modernität innovationsfähigkeit,konservatismus tradition soziale schließung ausländerfeindlichkeit vorurteile neoliberale haltung intoleranz schüren von ängsten,konservatismus
1241,1242,SPD,3,2017,0,soziale gerechtigkeit demokratieerhalt chancengleichheit armutsbekämpfung weltoffenheit modernität innovationsfähigkeit,konservatismus tradition soziale schließung ausländerfeindlichkeit vorurteile neoliberale haltung intoleranz schüren von ängsten,tradition
1241,1242,SPD,3,2017,0,soziale gerechtigkeit demokratieerhalt chancengleichheit armutsbekämpfung weltoffenheit modernität innovationsfähigkeit,konservatismus tradition soziale schließung ausländerfeindlichkeit vorurteile neoliberale haltung intoleranz schüren von ängsten,sozial
1241,1242,SPD,3,2017,0,soziale gerechtigkeit demokratieerhalt chancengleichheit armutsbekämpfung weltoffenheit modernität innovationsfähigkeit,konservatismus tradition soziale schließung ausländerfeindlichkeit vorurteile neoliberale haltung intoleranz schüren von ängsten,ausländerfeindlichkeit
1241,1242,SPD,3,2017,0,soziale gerechtigkeit demokratieerhalt chancengleichheit armutsbekämpfung weltoffenheit modernität innovationsfähigkeit,konservatismus tradition soziale schließung ausländerfeindlichkeit vorurteile neoliberale haltung intoleranz schüren von ängsten,haltung
1241,1242,SPD,3,2017,0,soziale gerechtigkeit demokratieerhalt chancengleichheit armutsbekämpfung weltoffenheit modernität innovationsfähigkeit,konservatismus tradition soziale schließung ausländerfeindlichkeit vorurteile neoliberale haltung intoleranz schüren von ängsten,intoleranz
1244,1245,GRUENE,5,2017,0,umverteilung u überbordende bürokratie,übersteigerter nationalismus u negative emotionalisierung,nationalismus
1248,1249,AfD,6,2017,0,gegen rechts gegstaat,konservativ mutig für familie heimatliebe,konservativ
1248,1249,AfD,6,2017,0,gegen rechts gegstaat,konservativ mutig für familie heimatliebe,familie
1250,1251,AfD,10,2017,0,wertelosigkeit chaos heimatlos sackgassenentw,recht und ordnung heimatliebe patriotismus,recht
1250,1251,AfD,10,2017,0,wertelosigkeit chaos heimatlos sackgassenentw,recht und ordnung heimatliebe patriotismus,ordnung
1250,1251,AfD,10,2017,0,wertelosigkeit chaos heimatlos sackgassenentw,recht und ordnung heimatliebe patriotismus,patriotismus
1251,1252,FDP,7,2017,0,sozialismus mit separationslinien nach gesellschaftlichen klassen,sozialismus mit separationslinien nach nationalkitäten,sozialismus
1252,1253,GRUENE,2,2017,0,progressiv nach vorne denkend für gleiche chancen eintretend pro europäisch über den nationalstaat hinaus denkend aktiv für klimaschutz,rückwärtsgewand national denkend gegen ausländer konservativ,national
1252,1253,GRUENE,2,2017,0,progressiv nach vorne denkend für gleiche chancen eintretend pro europäisch über den nationalstaat hinaus denkend aktiv für klimaschutz,rückwärtsgewand national denkend gegen ausländer konservativ,konservativ
1253,1254,CDU,8,2017,0,verstaatlichung bürgerversicherung grundeinkomm,intoleranz nationalismus abschottung,intoleranz
1253,1254,CDU,8,2017,0,verstaatlichung bürgerversicherung grundeinkomm,intoleranz nationalismus abschottung,nationalismus
1253,1254,CDU,8,2017,0,verstaatlichung bürgerversicherung grundeinkomm,intoleranz nationalismus abschottung,abschottung
1255,1256,DIE LINKE,2,2017,0,umverteilung von oben nach unten,umverteilung von unten nach oben,umverteilung
1256,1257,SPD,4,2017,0,sozial den menschen zugewandt,nationalistisch auf das eigwohl konzentriert,nationalistisch
1257,1258,DIE LINKE,4,2017,0,sozialstaat frieden internationalität,nationalismus rassismus  krieg xenophobie,nationalismus
1257,1258,DIE LINKE,4,2017,0,sozialstaat frieden internationalität,nationalismus rassismus  krieg xenophobie,rassismus
1257,1258,DIE LINKE,4,2017,0,sozialstaat frieden internationalität,nationalismus rassismus  krieg xenophobie,krieg
1258,1259,GRUENE,3,2017,0,bekämpfung sozialer ungleichheit starker sozialstaat offene mingration und asylpolitik gleichstellung antidiskriminierung,wirtschaft vor soziales und umwelt vorurteile bis rassismus frauenfeindlichkeit,wirtschaft
1258,1259,GRUENE,3,2017,0,bekämpfung sozialer ungleichheit starker sozialstaat offene mingration und asylpolitik gleichstellung antidiskriminierung,wirtschaft vor soziales und umwelt vorurteile bis rassismus frauenfeindlichkeit,sozial
1258,1259,GRUENE,3,2017,0,bekämpfung sozialer ungleichheit starker sozialstaat offene mingration und asylpolitik gleichstellung antidiskriminierung,wirtschaft vor soziales und umwelt vorurteile bis rassismus frauenfeindlichkeit,umwelt
1258,1259,GRUENE,3,2017,0,bekämpfung sozialer ungleichheit starker sozialstaat offene mingration und asylpolitik gleichstellung antidiskriminierung,wirtschaft vor soziales und umwelt vorurteile bis rassismus frauenfeindlichkeit,rassismus
1259,1260,GRUENE,4,2017,0,solidarität,angst,angst
1260,1261,FDP,7,2017,0,linke,afd,AfD
1261,1262,DIE LINKE,1,2017,0,frieden und soziale gerechtigkeit,nationalismus egoismus und soziale völkische hierarchie,nationalismus
1261,1262,DIE LINKE,1,2017,0,frieden und soziale gerechtigkeit,nationalismus egoismus und soziale völkische hierarchie,egoismus
1261,1262,DIE LINKE,1,2017,0,frieden und soziale gerechtigkeit,nationalismus egoismus und soziale völkische hierarchie,sozial
1263,1264,CDU,7,2017,0,umverteilung unkontrollierte migration,stärkung des eigentums   eigenverantwortung,eigenverantwortung
1264,1265,DIE LINKE,2,2017,0,soziale gerechtigkeit    integration umweltschutz,fremdenfeindlichkeit soziale ungerechtigkeit,fremdenfeindlichkeit
1264,1265,DIE LINKE,2,2017,0,soziale gerechtigkeit    integration umweltschutz,fremdenfeindlichkeit soziale ungerechtigkeit,sozial
1264,1265,DIE LINKE,2,2017,0,soziale gerechtigkeit    integration umweltschutz,fremdenfeindlichkeit soziale ungerechtigkeit,ungerechtigkeit
1269,1270,DIE LINKE,1,2017,0,soziale gerechtigkeit,soziale ungerechtigkeit,sozial
1269,1270,DIE LINKE,1,2017,0,soziale gerechtigkeit,soziale ungerechtigkeit,ungerechtigkeit
1270,1271,GRUENE,3,2017,0,frieden fair handel  einkommen soz gerechtigk,kapitalismus gewinnmaxmilliardäre  arme,kapitalismus
1271,1272,DIE LINKE,1,2017,0,sozial ausgleich respekt leben als maßstab alles handelns,ausgrenzung neid geiz egoismus ellbogen gewalt,ausgrenzung
1271,1272,DIE LINKE,1,2017,0,sozial ausgleich respekt leben als maßstab alles handelns,ausgrenzung neid geiz egoismus ellbogen gewalt,egoismus
1271,1272,DIE LINKE,1,2017,0,sozial ausgleich respekt leben als maßstab alles handelns,ausgrenzung neid geiz egoismus ellbogen gewalt,gewalt
1273,1274,CDU,7,2017,0,umverteilung von einkommen,innere sicherheit und leistungsprinzip,innere
1273,1274,CDU,7,2017,0,umverteilung von einkommen,innere sicherheit und leistungsprinzip,sicherheit
1273,1274,CDU,7,2017,0,umverteilung von einkommen,innere sicherheit und leistungsprinzip,leistungsprinzip
1275,1276,GRUENE,3,2017,0,gemeinwohlorientierung europaorientiert menschenrechtsorientiert liberal  zukunftsorientiert,bewahrend verwaltend abschottend ausgrenzend nationalbezogen,bewahrend
1275,1276,GRUENE,3,2017,0,gemeinwohlorientierung europaorientiert menschenrechtsorientiert liberal  zukunftsorientiert,bewahrend verwaltend abschottend ausgrenzend nationalbezogen,ausgrenzung
1276,1277,AfD,6,2017,0,meinungsdiktatur pseudodemokratie system ü indvi,nationale inertesse traditionelles famupartbild,national
1277,1278,AfD,7,2017,0,extremismus,konservativ,konservativ
1280,1281,FDP,6,2017,0,ausbau von sozialleistungen,ausgrenzung,ausgrenzung
1281,1282,SPD,4,2017,0,umverteilung sozial,status quo unsozial national,unsozial
1281,1282,SPD,4,2017,0,umverteilung sozial,status quo unsozial national,national
1282,1283,SPD,3,2017,0,links steht heutzutage dafür das wohl des menschen auch bei allen vielversprechenden modernisierungs und technologiefortschritten in den mittelpunkt zu rücken der erhalt des sozialstaats ist das ziel,rechts steht für einen kulturellen konservatismus bei gleichzeitigem vorantreiben einer liberalen wirtschaftpolitik die ein solidarisches staatswesen mehr und mehr in frage stellt,konservatismus
1285,1286,FDP,6,2017,0,verteilen vmitteln fgutgemeinte zwecke,tendenzen wirtschaftsfreundlich,wirtschaftsfreundlich
1286,1287,SPD,3,2017,0,sozial weltoffen tolerant alternativ ökologisch freiheitlich europäisch,konservativ traditionellen werten verpflichtet hohes sicherheitsbedürfnis patriotistisch,konservativ
1287,1288,CDU,6,2017,0,mehr staat weniger freiheit,nationalismus,nationalismus
1288,1289,FDP,7,2017,0,verteilen,national,national
1289,1290,SPD,3,2017,0,sozial engagiert unbeständig radikal,ausgrenzung wirtschaftslobby kathol faschismus,ausgrenzung
1289,1290,SPD,3,2017,0,sozial engagiert unbeständig radikal,ausgrenzung wirtschaftslobby kathol faschismus,faschismus
1290,1291,CDU,7,2017,0,sozial sozialistisch,national patriotisch konservativ,national
1290,1291,CDU,7,2017,0,sozial sozialistisch,national patriotisch konservativ,patriotisch
1290,1291,CDU,7,2017,0,sozial sozialistisch,national patriotisch konservativ,konservativ
1291,1292,FDP,6,2017,0,sozialtransferleistungen sozialismus kommunismus,konservatismus nationalismus,konservatismus
1291,1292,FDP,6,2017,0,sozialtransferleistungen sozialismus kommunismus,konservatismus nationalismus,nationalismus
1292,1293,FDP,9,2017,0,gleichmacherei finanzchaoten leistungsverweigern,ausländerfeinde europafeinde mehr innere sichherh,innere
1293,1294,GRUENE,4,2017,0,soz gerechtigkeit solidarität,kapitalismus neoliberalismus,kapitalismus
1294,1295,GRUENE,3,2017,0,sozial ökologisch präventivvorausschaudend,interessen rutschen unterdie räder fasch züge,interessen
1295,1296,FDP,6,2017,0,pazifismus übertriebener sozialismus staatsorientiert,abschottung konservativ first,abschottung
1295,1296,FDP,6,2017,0,pazifismus übertriebener sozialismus staatsorientiert,abschottung konservativ first,konservativ
1297,1298,FDP,6,2017,0,der staat soll alles regeln,intoleranz ablehnung für alles neue,intoleranz
1297,1298,FDP,6,2017,0,der staat soll alles regeln,intoleranz ablehnung für alles neue,ablehnung
1298,1299,GRUENE,4,2017,0,progressivität,konservativismus,konservativismus
1299,1300,FDP,6,2017,0,mehr staat wen eigenverantwortung enteignung,egoistisch national ausländerfeindlich,egoistisch
1299,1300,FDP,6,2017,0,mehr staat wen eigenverantwortung enteignung,egoistisch national ausländerfeindlich,national
1299,1300,FDP,6,2017,0,mehr staat wen eigenverantwortung enteignung,egoistisch national ausländerfeindlich,ausländerfeindlich
1300,1301,DIE LINKE,1,2017,0,sozial frieden umweltschutz internationalismus das wir zählt,unsozial kriegslust nationalismus fremdenhass egoismus der andere ist immer schuld,unsozial
1300,1301,DIE LINKE,1,2017,0,sozial frieden umweltschutz internationalismus das wir zählt,unsozial kriegslust nationalismus fremdenhass egoismus der andere ist immer schuld,nationalismus
1300,1301,DIE LINKE,1,2017,0,sozial frieden umweltschutz internationalismus das wir zählt,unsozial kriegslust nationalismus fremdenhass egoismus der andere ist immer schuld,fremdenhass
1300,1301,DIE LINKE,1,2017,0,sozial frieden umweltschutz internationalismus das wir zählt,unsozial kriegslust nationalismus fremdenhass egoismus der andere ist immer schuld,egoismus
1302,1303,CDU,6,2017,0,umverteilung             ideologisch,national abschottung populistisch,national
1302,1303,CDU,6,2017,0,umverteilung             ideologisch,national abschottung populistisch,abschottung
1302,1303,CDU,6,2017,0,umverteilung             ideologisch,national abschottung populistisch,populistisch
1303,1304,SPD,6,2017,0,zusammenhalt gerechtigkeit zukunftsoptimismus,spaltung ängste pessimismus,spaltung
1305,1306,FDP,5,2017,0,gleichmacherei,ausländerfeindlichkeit,ausländerfeindlichkeit
1307,1308,AfD,8,2017,0,wie ddrverhaftungausweisungheute brd wieder,familie nation nationalstolzdu verboten wurde,familie
1307,1308,AfD,8,2017,0,wie ddrverhaftungausweisungheute brd wieder,familie nation nationalstolzdu verboten wurde,nation
1308,1309,GRUENE,3,2017,0,sozial eingesteelt weltoffen solidarisch,nationalistisch abgrenzend narzistisch,nationalistisch
1309,1310,AfD,7,2017,0,gleichmacherei verkennender unterschdmenschen,unterschzwrechts dmitte gut rechtsragefährl,gut
1310,1311,DIE LINKE,3,2017,0,fortschrittlich demokratisch menschlich,nationalistisch militaristisch inhuman,nationalistisch
1311,1312,DIE LINKE,2,2017,0,antirassismus antifaschismus soz gerechtigkeit,umverteilung von unten nach oben rückwärtswende,umverteilung
1312,1313,SPD,3,2017,0,freiheit offenheit sozial fortschrittl friedl,extrem eng nationalstaatl bevormundend,extrem
1313,1314,DIE LINKE,1,2017,0,gerechtigkeitfriedenmiteinander,ausgrenzung gewaltverschleierung,ausgrenzung
1314,1315,FDP,7,2017,0,unrealistischer überhöhter sozialstaat,starrsinniges festhalten an alten strukturen,festhalten
1314,1315,FDP,7,2017,0,unrealistischer überhöhter sozialstaat,starrsinniges festhalten an alten strukturen,strukturen
1315,1316,DIE LINKE,1,2017,0,soziale gerechtigkeit,ausländerfeindlichkeit,ausländerfeindlichkeit
1316,1317,GRUENE,4,2017,0,progressiv und sozialliberal,nationalistisch fremdenfeindlich und egozentriert,nationalistisch
1316,1317,GRUENE,4,2017,0,progressiv und sozialliberal,nationalistisch fremdenfeindlich und egozentriert,fremdenfeindlich
